window,seed,ticker,scenario,method,market_jump,asset_jump,n_paths,ks_pass,ad_pass,w1,w1_standardized,abs_acf_mae25,abs_acf_mae60,raw_acf_mae25,kurtosis,kurtosis_abs_error,variance_ratio_generator,variance_ratio_observed,beta_abs_error,beta_effective_abs_error,r2_abs_error,clipped,tracker,var99_rate,var95_rate
training,3456,APD,market_only,naive,true,false,54,0.0,0.0,0.7986095377345264,0.20086820416037532,0.10594783226767711,0.06163029436887077,0.03727789189873493,8.562659690000245,6.964711823327987,1.502767320282595,1.5495063034673657,0.019702291635118767,0.019702291635118767,0.07008448396185442,0.0,0.0,0.00531587263329852,0.02973273345652232
training,3456,APD,market_only,hybrid,false,false,196,0.5663265306122449,0.5051020408163265,0.25870876224044165,0.06507105414644539,0.12537588165076322,0.07498403545641431,0.0353222315091468,8.819542766395168,7.585941779592671,1.0005302886860434,1.0529431239689115,0.018469819810535963,0.018469819810535963,0.04656639333720293,0.0,0.0,0.007380066994259748,0.044658535865539264
training,3456,APD,market_only,hybrid,true,false,54,0.7592592592592593,0.6111111111111112,0.24472163313495554,0.061552977574572176,0.08588317440284345,0.050304828605671675,0.03748718424558936,7.09517776610038,8.206516319871389,0.99944042266775,1.0319038138791539,0.014136759791548421,0.014136759791548421,0.10217255960040593,0.0,0.0,0.007431509600706997,0.0443480356712461
training,3456,APD,market_and_assets,naive,false,false,156,0.0,0.0,0.6743647094845882,0.16961784419400655,0.1261436198102342,0.07504407354974711,0.035725604701477835,11.259066848564462,7.013673977242556,1.4059720130401478,1.457850709098972,0.02239936874894783,0.02239936874894783,0.11443403965907234,0.0,0.0,0.005847099393737138,0.03276971281309677
training,3456,APD,market_and_assets,naive,false,true,40,0.0,0.0,0.9169836054506784,0.2306419362256768,0.05511014109708999,0.03847513910692442,0.03789312966544061,9.758713252905753,7.737628093435248,1.3213720641608664,1.7103826608953583,0.018130094087200024,0.018130094087200024,0.16020662928874163,0.0,0.0,0.004302241503976861,0.027105929139551697
training,3456,APD,market_and_assets,naive,true,false,36,0.0,0.0,0.821014536591429,0.20650356370963402,0.1024496969277156,0.0591106410441871,0.0365660350422214,8.169670382387569,7.0202315375235775,1.502664912943616,1.570440114079325,0.01868446047639297,0.01868446047639297,0.0686918374341107,0.0,0.0,0.004850566401542539,0.029565357114164057
training,3456,APD,market_and_assets,naive,true,true,18,0.0,0.0,1.0661108445816625,0.2681507804107976,0.048090972470239905,0.0361624622758828,0.03716237516320748,11.642660804116401,9.086961759009885,1.3784562372032554,1.864106863647243,0.023455195767097856,0.023455195767097856,0.1285915650318813,0.0,0.0,0.0038161806057684594,0.02504619587049088
training,3456,APD,market_and_assets,hybrid,false,false,156,0.6602564102564102,0.5641025641025641,0.24340301058217884,0.06122131443804987,0.12582415935698224,0.07481317657701761,0.03559801607482249,9.646110699096896,7.598880562824233,1.0006592727864028,1.0404228268337854,0.017293980709426362,0.017293980709426362,0.045386688087727604,0.0,0.0,0.0076292711867549205,0.044876429908967876
training,3456,APD,market_and_assets,hybrid,false,true,40,0.1,0.0,0.5065586256323414,0.1274108517678892,0.06337314635909394,0.04094096488018896,0.037416358394662744,8.781867934696347,8.218590470389406,0.998018034325211,1.2971270317913182,0.014904599035015306,0.014904599035015306,0.08433363228261845,0.0,0.0,0.005874909616775127,0.03661424439624005
training,3456,APD,market_and_assets,hybrid,true,false,36,0.6111111111111112,0.5555555555555556,0.26179309676942636,0.06584683343356039,0.08086931091606932,0.04756096015084453,0.0368747025708,6.811249162513916,8.378652757397232,1.001117424565147,1.0477989669858503,0.013426158599225345,0.013426158599225345,0.10084268056236301,0.0,0.0,0.007200530248252588,0.04339399051980397
training,3456,APD,market_and_assets,hybrid,true,true,18,0.05555555555555555,0.0,0.5748725103153883,0.14459332541380773,0.05037842766728514,0.03596574053954644,0.0370682786274001,9.87747959917018,9.008412380747787,0.9991027798709037,1.3559591540995857,0.018460051715550943,0.018460051715550943,0.04598413506112267,0.0,0.0,0.00552341929782277,0.036093034466136424
training,3456,APH,off,naive,false,false,250,0.0,0.0,0.8736716262844397,0.23153237466137946,0.16226728048490552,0.11691423452993494,0.03754721668556362,6.300500031535776,4.16484975593739,1.6386088916590427,1.6807114683499207,0.021703722400222433,0.021703722400222433,0.23957345759122928,0.0,0.0,0.004322487346348523,0.02832827187274043
training,3456,APH,off,hybrid,false,false,250,0.852,0.828,0.18257831028646473,0.04838521530344936,0.16110933573444766,0.11633607964033661,0.037700527262461835,7.594590568431965,3.3904744041820156,0.9990871007059194,1.0275523076615203,0.013140997567721394,0.013140997567721394,0.06371186518788861,0.0,0.0,0.008394793926247295,0.049872740419378156
training,3456,APH,market_only,naive,false,false,196,0.0,0.0,0.8718584518110651,0.23105186393072735,0.16130173339574314,0.11627823527283425,0.037553855569382434,6.6775278387983334,4.676020279796114,1.6335102409646423,1.678453602346881,0.021227798099678733,0.021227798099678733,0.24126907868305889,0.0,0.0,0.004268301680759071,0.028476249501969954
training,3456,APH,market_only,naive,true,false,54,0.0,0.0,1.0248946886287607,0.2716081121292999,0.12860890102674047,0.09125322197973043,0.038401984241993974,5.28481257623992,3.676827445841912,1.7989294823913236,1.8376724977948289,0.023898308812071986,0.023898308812071986,0.18594286232191587,0.0,0.0,0.0037626201762138147,0.025595190273425997
training,3456,APH,market_only,hybrid,false,false,196,0.8520408163265306,0.8469387755102041,0.18140658483201721,0.04807469545965724,0.1600825605193158,0.11570365110188816,0.037570830686989604,7.627010012831123,3.7675736765525816,0.9990847920365313,1.0287893749810508,0.012772607499178138,0.012772607499178138,0.056956177554972134,0.0,0.0,0.008342925022503583,0.049629613233579756
training,3456,APH,market_only,hybrid,true,false,54,0.8703703703703703,0.8148148148148148,0.18495993880553335,0.04901637246821422,0.08362121514452527,0.059144947101985194,0.04009816049512116,7.864591364740614,2.435807184741901,1.001969186054869,1.026347655932699,0.016186234573621634,0.010893040328430524,0.1555793308390907,0.18518518518518517,0.0,0.00840898744007927,0.04975763905626523
training,3456,APH,market_and_assets,naive,false,false,151,0.0,0.0,0.8772572124095039,0.23248259353665582,0.1615597160608811,0.11657447685794892,0.03724006842189251,5.486111582068929,3.75827499863124,1.6378615693706209,1.6826904729521357,0.0214448527526061,0.0214448527526061,0.23991883434360894,0.0,0.0,0.0044557134169408074,0.02834322161727311
training,3456,APH,market_and_assets,naive,false,true,45,0.0,0.0,1.0612582817986924,0.2812448552997979,0.09875663018423461,0.06932960977414314,0.03847033090305499,5.062598572476623,4.127128141645689,1.5341893910071125,1.8767302585364736,0.0243891898202714,0.0243891898202714,0.28107273881639794,0.0,0.0,0.003438579577408213,0.024086125170723876
training,3456,APH,market_and_assets,naive,true,false,42,0.0,0.0,1.0065120809582138,0.2667365234472559,0.1302799385473437,0.09186941893143419,0.0391210144284167,5.252440866927211,3.70919915515462,1.7883849373766778,1.8139061808454084,0.01932504747412265,0.01932504747412265,0.18891304650010685,0.0,0.0,0.004097372860930345,0.025927073649416387
training,3456,APH,market_and_assets,naive,true,true,12,0.0,0.0,1.2270264646398463,0.32517520608816003,0.07572068274899037,0.05227483965506096,0.04075620907331821,4.670738550808061,4.290901471273768,1.6802432009833586,2.0367445691195254,0.02595731922906484,0.02595731922906484,0.22678417892064207,0.0,0.0,0.003012774162448783,0.020547119787900702
training,3456,APH,market_and_assets,hybrid,false,false,151,0.847682119205298,0.8079470198675497,0.18928368059574768,0.05016221053138722,0.16081880423204592,0.1161192166698476,0.037256428906630834,6.987894055978026,3.2322266458546216,1.0015539497662178,1.0315211892015728,0.012912482176788248,0.012912482176788248,0.06296073208899773,0.0,0.0,0.008427786796148121,0.04920438819535224
training,3456,APH,market_and_assets,hybrid,false,true,45,0.2222222222222222,0.1111111111111111,0.36121277880364816,0.09572527013394863,0.12252997326399488,0.0865380661330241,0.03794760157620039,5.616399878468438,3.4577667306235367,0.9989534595283864,1.2245361263331442,0.016720373077659643,0.016720373077659643,0.09905236805937703,0.0,0.0,0.006395115288824617,0.04066843416084196
training,3456,APH,market_and_assets,hybrid,true,false,42,0.9523809523809523,0.9047619047619048,0.16803245200065037,0.04453040646099524,0.08357468990840634,0.05862572928265942,0.04029324218388895,8.019616218968979,2.4649767787216823,0.9949756127777585,1.0113836217534746,0.012698726441399303,0.008858371478883294,0.16001316569188068,0.16666666666666666,0.0,0.009012498708811071,0.050588782150604264
training,3456,APH,market_and_assets,hybrid,true,true,12,0.4166666666666667,0.25,0.32833975849166414,0.08701356630136076,0.07251866847323395,0.05157805572570318,0.04154682917142905,5.8043426783658445,3.157297343715989,1.0041716471908766,1.2198103230245554,0.02117584980368818,0.015122458950064144,0.08746068253927504,0.08333333333333333,0.0,0.006477464449264882,0.04091347312605447
training,3456,ARE,off,naive,false,false,250,0.0,0.0,0.6042427850777927,0.15253462882036628,0.14878681430123186,0.09911351942111213,0.0308529245179919,7.722792124621096,6.650907938972175,1.3671528863954625,1.4058345747866376,0.021209990653486218,0.021209990653486218,0.09145481013096433,0.0,0.0,0.00516847433116414,0.03366160520607375
training,3456,ARE,off,hybrid,false,false,250,0.888,0.8,0.20258824473597614,0.05114123573720988,0.1484356979599819,0.09900521024670236,0.030680254490184453,7.036014527355127,7.089786361892083,1.0011864547476603,1.0315801993739362,0.016923479161205512,0.016923479161205512,0.037330465872678076,0.0,0.0,0.00786261749819234,0.052809833694866214
training,3456,ARE,market_only,naive,false,false,196,0.0,0.0,0.6005587091683198,0.1516046232575774,0.148434233714927,0.09864512685266316,0.0305521173310058,7.525744718253521,6.631939441368641,1.361573227410753,1.4001355517851362,0.022343468424460097,0.022343468424460097,0.09460464065319035,0.0,0.0,0.00527911815485413,0.03387710832706187
training,3456,ARE,market_only,naive,true,false,54,0.0,0.0,0.705585672893132,0.17811755700461707,0.13074713940882082,0.08486550483528338,0.03164856003504288,7.228956601502502,7.183288370391978,1.4498541669218266,1.4899017211626335,0.01875923091206688,0.01875923091206688,0.052793557543446966,0.0,0.0,0.004653062317559784,0.030924453014113173
training,3456,ARE,market_only,hybrid,false,false,196,0.8367346938775511,0.8061224489795918,0.20062376749463967,0.05064532446738024,0.14787379852488444,0.09844233137730718,0.03037110665919704,6.82244391024864,7.097585498964399,0.9979017758488378,1.0285808207835048,0.017836974990572185,0.017836974990572185,0.03992809744391229,0.0,0.0,0.008080998125931504,0.05287234199536647
training,3456,ARE,market_only,hybrid,true,false,54,0.9444444444444444,0.8703703703703703,0.19568750556752454,0.049399217936351256,0.11352705030686334,0.07253611649328254,0.03189038850139226,6.444624930016721,7.578644222345999,0.9985804515773067,1.0277460857968723,0.013991221626967228,0.013991221626967228,0.0969860924619683,0.0,0.0,0.007625666157842586,0.05372111084330896
training,3456,ARE,market_and_assets,naive,false,false,148,0.0,0.0,0.6079041007581129,0.15345888880672257,0.14830399040079756,0.0990792395494978,0.03081646606260309,7.357470194236363,6.298040195529117,1.3628040264304508,1.4066092204094545,0.0211947168163537,0.0211947168163537,0.09380309973837571,0.0,0.0,0.005379023274901798,0.03366897266029588
training,3456,ARE,market_and_assets,naive,false,true,48,0.0,0.0,0.832124946546296,0.21006104332261946,0.0705765573685096,0.045216364645850625,0.03204364599175996,6.712747537521536,6.846238823672317,1.296748670870538,1.629592129486314,0.025426387368673004,0.025426387368673004,0.131237737877945,0.0,0.0,0.003811159315497708,0.0264822848879248
training,3456,ARE,market_and_assets,naive,true,false,45,0.0,0.0,0.7055924787288743,0.17811927506506298,0.12953214234181099,0.08463242896719435,0.031730918100466944,7.570038897999445,6.189522509020578,1.4372748806571836,1.4958114564496394,0.018656080057476786,0.018656080057476786,0.0580367402255324,0.0,0.0,0.004715995822286493,0.03038483168635013
training,3456,ARE,market_and_assets,naive,true,true,9,0.0,0.0,0.980982329060575,0.24763849753427974,0.059428703774080285,0.040885031569786345,0.031202669987755855,22.332593441680082,19.233778489214686,1.368705285017957,1.8643284551797754,0.01822356413620316,0.01822356413620316,0.09205121683269485,0.0,0.0,0.00361532899493854,0.0242628745882542
training,3456,ARE,market_and_assets,hybrid,false,false,148,0.8243243243243243,0.8175675675675675,0.20497092414668328,0.051742717672097024,0.1479522552201581,0.09894226048189673,0.030541629568104172,6.741083021963426,6.8879824423985,1.0001150941752996,1.0341687015806438,0.0169783191713788,0.0169783191713788,0.03905804997750884,0.0,0.0,0.008092962810967151,0.05282044517402434
training,3456,ARE,market_and_assets,hybrid,false,true,48,0.14583333333333334,0.041666666666666664,0.43518954456271514,0.1098589462476277,0.07966473567594941,0.050583989617659815,0.031752650008850476,6.2320482712361605,7.295460335946437,0.9988651069331822,1.258532493241219,0.02141390806487667,0.02141390806487667,0.06536943990927122,0.0,0.0,0.005648951554591469,0.04127500602554832
training,3456,ARE,market_and_assets,hybrid,true,false,45,0.8888888888888888,0.7555555555555555,0.20714835988202498,0.0522923880361838,0.11305261622222434,0.07285499651338306,0.0319025150805588,6.4883466247531665,7.065105064230998,0.9964286616647919,1.0390697113897525,0.013889659835507145,0.013889659835507145,0.08394500955122806,0.0,0.0,0.00780107656463405,0.05254278139310679
training,3456,ARE,market_and_assets,hybrid,true,true,9,0.1111111111111111,0.0,0.49052037381993124,0.1238266223399221,0.06205530957853103,0.04207378255261571,0.030880894473027515,19.831751042804243,17.095858450391443,1.005513236520078,1.3795365576151104,0.014505429435856594,0.014505429435856594,0.0646576370999898,0.0,0.0,0.00490077930425002,0.039808789266489925
training,3456,ATO,off,naive,false,false,250,0.096,0.008,0.356076836245466,0.10671396291376072,0.18719455070906882,0.10440775806853095,0.03863695212237175,10.069792597710574,5.2566585753975295,1.2324804188919203,1.281795763903279,0.02000520042389925,0.02000520042389925,0.042898365268060915,0.0,0.0,0.007932031814895157,0.036882140274764975
training,3456,ATO,off,hybrid,false,false,250,0.976,0.956,0.14469839000329174,0.04336518709643741,0.1873498043123476,0.10449580080165347,0.03861574072627943,9.393949401148737,5.67184552629691,1.0006916291258092,1.0423046439966377,0.017562819932111656,0.017562819932111656,0.024827256890960676,0.0,0.0,0.010117136659436012,0.04852783803326102
training,3456,ATO,market_only,naive,false,false,196,0.07653061224489796,0.00510204081632653,0.3551437845779471,0.10643433326389604,0.18749972870167908,0.1043562495057376,0.039059219134576606,10.010110453252269,5.401120709613024,1.2302259250036098,1.278514815519662,0.01837592179302854,0.01837592179302854,0.043997603527655915,0.0,0.0,0.007924210899110187,0.03707372319860701
training,3456,ATO,market_only,naive,true,false,54,0.018518518518518517,0.0,0.4197455022194175,0.12579505712689032,0.17750980162925262,0.09729046595419852,0.039502028918825274,9.440412287529172,4.978762920572695,1.283864446956173,1.3391868167256613,0.016336389381116208,0.016336389381116208,0.024632960210578685,0.0,0.0,0.007264133258348732,0.03490131490854557
training,3456,ATO,market_only,hybrid,false,false,196,0.9591836734693877,0.923469387755102,0.14508799803270664,0.04348195014466115,0.18768339556745456,0.1044490752000971,0.0390327199643693,9.329466573790778,5.808422170677573,0.9995925828304703,1.0403730139566119,0.016113003052850072,0.016113003052850072,0.024769686914724028,0.0,0.0,0.010185636076556436,0.04869626809509048
