window,seed,ticker,scenario,method,n_paths,median_variance_ratio_generator,median_variance_ratio_observed,ks_pass,ad_pass,w1,w1_standardized,abs_acf_mae25,abs_acf_mae60,raw_acf_mae25,kurtosis,kurtosis_abs_error,variance_ratio_generator,variance_ratio_observed,beta_abs_error,beta_effective_abs_error,r2_abs_error,clipped,tracker,var99_rate,var95_rate
training,1234,STE,market_only,naive,250,1.3834642621843287,1.4169815371660635,0.0,0.0,0.6104427152024916,0.15499470490102862,0.10191669405559782,0.06818857103257589,0.031824946384782664,5.732651197961738,2.232274482667175,1.3974447078874817,1.4219235534594972,0.020628636412031293,0.020628636412031293,0.08611225948078954,0.0,0.0,0.006169197396963111,0.031582067968185114
training,1234,STE,market_only,hybrid,250,0.9978645721075952,1.0165722291465271,0.98,0.956,0.16789519505083553,0.04262949751570514,0.09782525935899061,0.0656147692947987,0.03178674363636717,5.641603451512572,2.419298839512782,0.9987584567708672,1.017393593873837,0.016022350403054608,0.016022350403054608,0.0487838699837005,0.0,0.0,0.007713665943600851,0.05128271872740421
training,1234,STE,market_and_assets,naive,250,1.3720008954763354,1.4520288695470116,0.0,0.0,0.6719522329171391,0.17061230391459695,0.08445685844255969,0.05815963207743741,0.031794625929424745,5.594209093382579,2.444951449078389,1.3811756415908099,1.4795775271477345,0.02181138034475428,0.02181138034475428,0.09451832081647829,0.0,0.0,0.005749819233550243,0.030115690527838038
training,1234,STE,market_and_assets,hybrid,250,1.0012757898510487,1.0480057868345862,0.848,0.7,0.22847293118731318,0.058010512150192456,0.08284146135637692,0.05667634638455506,0.0316440216309872,5.451570356316474,2.5371949226641264,1.0002138060590673,1.07460141444789,0.017237241047487344,0.017237241047487344,0.049651328091170524,0.0,0.0,0.007482284887924782,0.04860303687635572
training,1234,STT,off,naive,250,1.4774742079442538,1.5238059132757322,0.0,0.0,0.9712109537069571,0.19106058559496175,0.13878857616736934,0.10608375666109403,0.033934404446831955,6.903429380740964,5.594798170910732,1.4802529069020116,1.5304832116645064,0.0270368758524707,0.0270368758524707,0.1487413595471612,0.0,0.0,0.0049906001446131595,0.032031814895155435
training,1234,STT,off,hybrid,250,1.0027232658164635,1.0318183636730147,0.8,0.688,0.2742790654437508,0.05395729801039047,0.1380752852392176,0.10580133817726589,0.033713760429935964,6.5449987934286975,5.954308734265674,1.0017681803389549,1.0376940980074212,0.01958634474808693,0.01958634474808693,0.047113106073338615,0.0,0.0,0.007975415762834417,0.04976572668112791
training,1234,STT,market_only,naive,250,1.4906306696147809,1.5574958197649829,0.0,0.0,1.0062292725295796,0.19794953230140508,0.13285235228811426,0.10164745764794789,0.03368653558074981,6.82803870033343,5.6369362948932755,1.503755994047506,1.5541902744846066,0.027530977599373542,0.027530977599373542,0.13909953507272718,0.0,0.0,0.004815618221258136,0.03134779464931309
training,1234,STT,market_only,hybrid,250,1.0005740586301286,1.0317210740211948,0.836,0.736,0.2677404624378681,0.052670997321020506,0.1256875891168167,0.09647343234394941,0.033410443376993754,6.703753910219972,5.954506072652162,1.0000540366317512,1.0359832068377821,0.01945984521033217,0.01945984521033217,0.06537980520530068,0.0,0.0,0.008107013738250186,0.050138828633405595
training,1234,STT,market_and_assets,naive,250,1.4696896069227592,1.5964543094552943,0.0,0.0,1.0733087033454969,0.21114567190850964,0.11370958328296747,0.08735426072743983,0.03400262438188645,6.765902928192259,6.068263339644708,1.480008655172801,1.608742386432763,0.028805314414081067,0.028805314414081067,0.14993564149254104,0.0,0.0,0.004588575560375999,0.029984092552422254
training,1234,STT,market_and_assets,hybrid,250,0.9986310538957427,1.0668357321735686,0.716,0.6,0.34155018058415376,0.06719114654071669,0.11212242344289901,0.08635486690067146,0.03377737656189685,6.725162842493305,6.415569018437716,0.9993738556318462,1.0909637777697458,0.020896971451446616,0.020896971451446616,0.06425869314996085,0.0,0.0,0.007765726681127984,0.04747071583514096
training,1234,STX,off,naive,250,1.261997628803946,1.3145045891261113,0.008,0.0,0.7403533635549541,0.11974345103770952,0.051098753851509714,0.04363169800537701,0.023246681962467982,8.44554421925702,3.653482137190395,1.2663727239222187,1.3175977358655238,0.030966329097823306,0.030966329097823306,0.056892539598731535,0.0,0.0,0.006537960954446856,0.038464208242950056
training,1234,STX,off,hybrid,250,0.9977493580081036,1.0385175829997952,0.892,0.9,0.28457222395734977,0.04602621105482381,0.05079600835767865,0.043542190121669114,0.02336595389320352,7.773943918196237,4.022856531160617,0.9984013197926478,1.0401952301754016,0.0264968047681119,0.0264968047681119,0.02835320381346586,0.0,0.0,0.008540853217642813,0.050108459869848146
training,1234,STX,market_only,naive,250,1.2759743043042748,1.3240903671708146,0.0,0.0,0.7691913313777535,0.12440765323898716,0.04927247172772898,0.04211256690555757,0.023140845909488783,8.393408206587647,3.7905767412278784,1.2820578997282872,1.333561251737248,0.03380875326983319,0.03380875326983319,0.04964265570550683,0.0,0.0,0.006371655820679684,0.03797541576283438
training,1234,STX,market_only,hybrid,250,0.9983063312786267,1.0414167307326694,0.932,0.936,0.2845022843477863,0.04601489914536861,0.04764865431515045,0.04109224197806658,0.02327413928907817,7.72533801168185,4.153643835057675,0.9995463342613334,1.0413134945144495,0.0286191440593338,0.0286191440593338,0.03836181913083071,0.0,0.0,0.0083239334779465,0.05024873463485185
training,1234,STX,market_and_assets,naive,250,1.268926266875274,1.3569720379472743,0.008,0.0,0.8495061336148252,0.13739762811139042,0.04855344010535577,0.04148095003540056,0.024039655487204714,7.892990883451476,3.9957911850800154,1.2736750121230256,1.3766783298256982,0.031574799104390885,0.031574799104390885,0.055146522836698436,0.0,0.0,0.005972523499638462,0.03647143890093995
training,1234,STX,market_and_assets,hybrid,250,0.9997004706470339,1.0569197086233113,0.812,0.74,0.3654065992763632,0.05910022076378033,0.04607539892012447,0.03986853120096593,0.024115312637212855,7.340259898123008,4.368143125235849,0.9997379107679716,1.0844308019272322,0.026951710744937723,0.026951710744937723,0.04163621115907246,0.0,0.0,0.007869848156182215,0.04847143890093999
training,1234,STZ,off,naive,250,1.2803467445554575,1.3493534975674384,0.0,0.0,0.5178909525818557,0.130431593928223,0.1186779388989148,0.0802315023569408,0.02799633545046976,10.431502530538095,5.89040535096451,1.2834641532730233,1.3493545206739415,0.02163223970988239,0.02163223970988239,0.06169449634290215,0.0,0.0,0.006662328271872745,0.03544757772957338
training,1234,STZ,off,hybrid,250,1.0016050375777166,1.0536025177799149,0.876,0.752,0.21884729723818122,0.055117011917963483,0.11839544036185884,0.08010346280837811,0.027976169282433523,9.457796426538255,6.531804461297145,1.0017784314734057,1.0551335354783677,0.01837112457383004,0.01837112457383004,0.03277586511119663,0.0,0.0,0.007919016630513386,0.04436153289949384
training,1234,STZ,market_only,naive,250,1.2872510636198016,1.352857052718531,0.0,0.0,0.5321861972410534,0.1340318722053346,0.1158189787125127,0.07819093016305405,0.028000707391373694,10.237262894031408,6.10101334948504,1.2943279195615753,1.3610844242811067,0.020935623962076686,0.020935623962076686,0.05680327810803483,0.0,0.0,0.006620390455531457,0.03493420101229212
training,1234,STZ,market_only,hybrid,250,0.9989503303322439,1.0431333851322866,0.928,0.8,0.2149842624418444,0.05414410095403471,0.1135362668829203,0.07663340401811732,0.027966941745111544,9.245125327675947,6.852373879576792,0.9988000996498253,1.0519931217877452,0.017606414015695817,0.017606414015695817,0.03650933168084715,0.0,0.0,0.008010122921185832,0.04435864063629789
training,1234,STZ,market_and_assets,naive,250,1.2762480030686905,1.3957597433876079,0.0,0.0,0.5903319264901612,0.14867595916663637,0.09539474710376182,0.06562796000815202,0.028225250957318884,10.102748587899802,6.662229414631055,1.2845281814523288,1.4103189232370195,0.023228893466973512,0.023228893466973512,0.06406381976620397,0.0,0.0,0.006410701373825019,0.0331945046999277
training,1234,STZ,market_and_assets,hybrid,250,0.9991671735322316,1.0742855732579741,0.732,0.588,0.27255333629374956,0.06864295641007541,0.09423441071634094,0.06452816627302703,0.028166171704049142,9.196684853492638,7.370406520246519,0.9990021474676486,1.101116421864713,0.019771418029275116,0.019771418029275116,0.04528680185595892,0.0,0.0,0.007752711496746212,0.04236587129428776
training,1234,SWK,off,naive,250,1.4545888239242797,1.5194640697204265,0.0,0.0,1.0222572234067917,0.1972073685331846,0.21025089862258425,0.16065583644562928,0.03949975011651761,11.503881434438298,10.07401850578436,1.4564907233692417,1.5294337939334302,0.025874298397971892,0.025874298397971892,0.14420418983163735,0.0,0.0,0.004734634851771507,0.030604483007953744
training,1234,SWK,off,hybrid,250,0.9999959501850484,1.043243725603697,0.272,0.188,0.40108817414820414,0.07737538220561073,0.21034740224211038,0.16077537780476803,0.03943057796454309,9.654688142083433,10.847484024597744,1.0000335111793486,1.0537573903272919,0.019040102375220656,0.019040102375220656,0.051534716099319845,0.0,0.0,0.006789587852494585,0.0474577006507592
training,1234,SWK,market_only,naive,250,1.4776919342400392,1.5425375846771083,0.0,0.0,1.061078854023678,0.20469659085494912,0.20440274585423018,0.1561168630343052,0.039156319758094776,11.477375632855747,10.508842412407892,1.4830520921214487,1.5576727148078526,0.028184565761886386,0.028184565761886386,0.13230027030122,0.0,0.0,0.004644974692697037,0.029962400578452657
training,1234,SWK,market_only,hybrid,250,1.0021274939260283,1.0436321326830211,0.316,0.224,0.40072897278214237,0.07730608736028952,0.1989047082552,0.15184653629585948,0.039129345482763665,9.75526440517706,11.44021947550031,1.0021797021401266,1.0561755124712493,0.020427746454922686,0.020427746454922686,0.06344355650425167,0.0,0.0,0.006697035430224155,0.04720318148951555
training,1234,SWK,market_and_assets,naive,250,1.4488584575050765,1.5793638017800014,0.0,0.0,1.136885265070336,0.2193206820309795,0.18952425397130374,0.1444305930357804,0.03925445596803873,10.105243672863777,10.026878388391811,1.4572555706074926,1.6136925267515179,0.02755094691257126,0.02755094691257126,0.1444988257700453,0.0,0.0,0.004360086767895882,0.02901084598698485
training,1234,SWK,market_and_assets,hybrid,250,1.0000874039617225,1.0792254956292147,0.228,0.184,0.47878560723563546,0.09236427733896237,0.187639403502468,0.14300303854416396,0.039055314952029435,8.770077757078937,11.046450781545706,1.0000185804492288,1.1131534931795137,0.020240910134905973,0.020240910134905973,0.06388064632282787,0.0,0.0,0.006309472161966746,0.04502530730296454
training,1234,SWKS,off,naive,250,1.456403947177031,1.4682442222481051,0.0,0.0,1.0402910105157046,0.17133908687420743,0.09218193977762262,0.06196993443367288,0.035319737990757334,4.372219552495743,1.8336993052154833,1.4614264758881572,1.4798462360195457,0.034716299623076284,0.034716299623076284,0.13602271769719432,0.0,0.0,0.004312364425162691,0.03331453362255963
training,1234,SWKS,off,hybrid,250,0.9962759210499246,1.0062781101544864,0.964,0.964,0.2534163563879989,0.04173844305449082,0.09164935087372679,0.06171672844375213,0.03551661201222212,4.917331069554267,1.7036704782679037,0.9971510196748188,1.0110399359113884,0.025446391771691893,0.025446391771691893,0.04503330221850583,0.0,0.0,0.008203904555314525,0.0520650759219089
training,1234,SWKS,market_only,naive,250,1.4813989813672517,1.4961167212882054,0.0,0.0,1.0812390285997346,0.1780833497361428,0.08706350167852266,0.05836538397129092,0.03492851143629745,4.420577173592488,1.9438872308223654,1.4869736544648244,1.5057509162459037,0.03022424514855372,0.03022424514855372,0.12478861190008154,0.0,0.0,0.004120028922631958,0.032412147505422984
training,1234,SWKS,market_only,hybrid,250,0.9975176261580123,1.0081363675184416,0.976,0.956,0.24751233958952237,0.04076603356818811,0.08134254263287827,0.05513513381412349,0.03502344410322997,5.246627652488206,1.8989739498939537,0.9982238930122475,1.0121109226229263,0.02160717937681921,0.02160717937681921,0.059596280317420744,0.0,0.0,0.008046276211135206,0.052263195950831516
training,1234,SWKS,market_and_assets,naive,250,1.4522382688489834,1.5354857489092755,0.0,0.0,1.1773065261518674,0.19390595816252204,0.07454600821009306,0.05167207388617297,0.03511407333487199,4.258202931687354,1.7411861756693343,1.467175395660928,1.5657500438246916,0.033937847044259443,0.033937847044259443,0.13442745059257324,0.0,0.0,0.0038264642082429484,0.030519161243673154
training,1234,SWKS,market_and_assets,hybrid,250,0.9996999604344916,1.0413577290072338,0.84,0.796,0.32937080857051737,0.0542483718623269,0.07079855454561344,0.049090547720459655,0.035202758477101484,4.990898262191118,1.701995662079087,1.0000536115773557,1.0710511278943147,0.02476344877376041,0.02476344877376041,0.06309612587091912,0.0,0.0,0.007554591467823567,0.049723788864786685
training,1234,SYK,off,naive,250,1.4742253051036474,1.5396656794552221,0.0,0.0,0.7743558396265462,0.194925045106893,0.1894893617851289,0.12724345968241435,0.03671057867843237,7.715272195599026,4.6443341465444075,1.4777475756251859,1.5387835254277609,0.023906759627069476,0.023906759627069476,0.15374054895671904,0.0,0.0,0.003444685466377441,0.032749096167751256
training,1234,SYK,off,hybrid,250,0.9985315217752435,1.0394334737833972,0.712,0.556,0.25565116764240853,0.06435389627636766,0.1892796911147859,0.1272127434429681,0.036668921752369285,7.044474361695733,5.2987391022797565,0.9990687315501462,1.0432660677016197,0.01725940037488834,0.01725940037488834,0.0520334093679001,0.0,0.0,0.005995661605206074,0.0477512653651482
training,1234,SYK,market_only,naive,250,1.4847939476068945,1.5628570801149384,0.0,0.0,0.8042164457011113,0.2024417185639058,0.18392277225806133,0.12287686386430734,0.03707775753654952,7.597825266913909,4.93445227343492,1.502332408349282,1.5643179469978825,0.019847432044079755,0.019847432044079755,0.14338199312780633,0.0,0.0,0.0033709327548806923,0.032125813449023835
training,1234,SYK,market_only,hybrid,250,0.99806860905334,1.035598347349369,0.716,0.568,0.2511301625116471,0.06321584438349738,0.17751024001553706,0.11811953831051715,0.03713170866624434,7.164911212435506,5.661542788617498,0.9987040340733134,1.0427655750877804,0.013961434952571287,0.013961434952571287,0.06460302390619768,0.0,0.0,0.005936370209689081,0.047577729573391125
training,1234,SYK,market_and_assets,naive,250,1.4791085092347034,1.585256974820303,0.0,0.0,0.8500502266201282,0.21397924608790264,0.16998132932356935,0.11264684382371981,0.03672923310257551,7.642861542520399,5.13951288664596,1.4857816366877143,1.608203666020467,0.022592886544201427,0.022592886544201427,0.15063368631551463,0.0,0.0,0.003375271149674621,0.031088937093275468
training,1234,SYK,market_and_assets,hybrid,250,0.9976958646753156,1.0571638496539157,0.612,0.46,0.3006014335450374,0.07566902061618334,0.16777377266414006,0.11092225714098253,0.03674812833891753,7.255673333946796,5.6809624786588495,0.9998353068235777,1.0864206548290003,0.016359779494664,0.016359779494664,0.06258840677952422,0.0,0.0,0.005810556760665223,0.04589298626174979
training,1234,SYY,off,naive,250,1.295725100139275,1.4362555631186766,0.0,0.0,0.7936836885695714,0.17504591099661354,0.2582261338951168,0.1926543414489445,0.03151373426677306,17.44037181740176,17.75852603960442,1.2990283516765495,1.4400175504984394,0.026544284618718307,0.026544284618718307,0.08122410719266451,0.0,0.0,0.005129428778018799,0.03510050614605926
training,1234,SYY,off,hybrid,250,1.0030871256644736,1.0979816085458203,0.024,0.0,0.4806031897291457,0.10599641190262697,0.2584332108928357,0.1927574916346428,0.03155881117035331,15.33028564558581,19.402918899163137,1.002894605226784,1.1158354944778512,0.022343792552328923,0.022343792552328923,0.04051262861823852,0.0,0.0,0.0071525668835864045,0.04215039768618938
training,1234,SYY,market_only,naive,250,1.3059380199746102,1.4558871276186207,0.0,0.0,0.8176479222728984,0.1803311917455411,0.25479873019409327,0.18984086925632207,0.03153267005499912,17.032957797432882,17.942651353008955,1.3102142813392144,1.452551092562906,0.025275977258119506,0.025275977258119506,0.07642502861506757,0.0,0.0,0.005073029645697758,0.03444107013738247
training,1234,SYY,market_only,hybrid,250,0.9991311805417357,1.1015145432919353,0.036,0.0,0.48811075954693,0.10765219671596138,0.25285595419030527,0.1882132631764354,0.03160444249943186,14.844633926507225,19.773850218213404,0.9995326275806288,1.1119414349139753,0.020999776515550288,0.020999776515550288,0.045099599486130244,0.0,0.0,0.007119305856832971,0.04185394070860443
